model,name,guid,overridemat,overrideviewmat,icon,localizedStringID,productionLevel
mp_top_m_a_09c,shirt14_3,0x6206007,m/mtl_mp_top_09_paratrooper,m/mtl_mp_view_top_04a,s1_cao_image_pending,LOOT_NIGERIAN_ARMY_SHIRT_3,
mp_top_m_a_09c,shirt14_4,0x6208007,m/mtl_mp_top_09_lady,m/mtl_mp_view_top_04a,s1_cao_image_pending,LOOT_NIGERIAN_ARMY_SHIRT_4,
mp_top_m_a_09c,shirt14_5,0x620A007,m/mtl_mp_top_09_desert,m/mtl_mp_view_top_04a,s1_cao_image_top_09a_5,LOOT_NIGERIAN_ARMY_SHIRT_5,
mp_top_m_a_09c,shirt14_6,0x620C007,m/mtl_mp_top_09qua,m/mtl_mp_view_top_04a,s1_cao_image_top_09a_6,LOOT_NIGERIAN_ARMY_SHIRT_6,
mp_top_m_a_09d,shirt14_1,0x6202007,m/mtl_mp_top_09j,m/mtl_mp_view_top_04a,s1_cao_image_top_09a_1,LOOT_NIGERIAN_ARMY_SHIRT_1,
mp_top_m_a_09d,shirt14_2,0x6204007,m/mtl_mp_top_09d,m/mtl_mp_view_top_04a,s1_cao_image_top_09a_2,LOOT_NIGERIAN_ARMY_SHIRT_2,
mp_top_m_a_09d,shirt14_3,0x6206007,m/mtl_mp_top_09_paratrooper,m/mtl_mp_view_top_04a,s1_cao_image_pending,LOOT_NIGERIAN_ARMY_SHIRT_3,
mp_top_m_a_09d,shirt14_4,0x6208007,m/mtl_mp_top_09_lady,m/mtl_mp_view_top_04a,s1_cao_image_pending,LOOT_NIGERIAN_ARMY_SHIRT_4,
mp_top_m_a_09d,shirt14_5,0x620A007,m/mtl_mp_top_09_desert,m/mtl_mp_view_top_04a,s1_cao_image_top_09a_5,LOOT_NIGERIAN_ARMY_SHIRT_5,
mp_top_m_a_09d,shirt14_6,0x620C007,m/mtl_mp_top_09qua,m/mtl_mp_view_top_04a,s1_cao_image_top_09a_6,LOOT_NIGERIAN_ARMY_SHIRT_6,
mp_top_f_a_03a,shirt2_1,0x6202008,m/mtl_mp_top_03b,ms/mtl_mp_view_top_03b,s1_cao_image_top_03_1,LOOT_SENTINEL_SHIRT_1,
mp_top_f_a_03a,shirt2_2,0x6204008,m/mtl_mp_top_03c,ms/mtl_mp_view_top_03c,s1_cao_image_top_03_2,LOOT_SENTINEL_SHIRT_2,
mp_top_f_a_03a,shirt2_3,0x6206008,m/mtl_mp_top_03d,ms/mtl_mp_view_top_03d,s1_cao_image_top_03_3,LOOT_SENTINEL_SHIRT_3,
mp_top_f_a_03a,shirt2_4,0x6208008,m/mtl_mp_top_03z,ms/mtl_mp_view_top_03z,s1_cao_image_top_03_4,LOOT_SENTINEL_SHIRT_4,
mp_top_f_a_03a,shirt2_5,0x620A008,m/mtl_mp_top_03l,ms/mtl_mp_view_top_03l,s1_cao_image_top_03_5,LOOT_SENTINEL_SHIRT_5,
mp_top_f_a_03a,shirt2_6,0x620C008,m/mtl_mp_top_03jack,ms/mtl_mp_view_top_03jack,s1_cao_image_top_03_6,LOOT_SENTINEL_SHIRT_6,
mp_top_f_a_03a,shirt2_7,0x620E008,m/mtl_mp_top_03com,ms/mtl_mp_view_top_03com,s1_cao_image_top_03_7,LOOT_SENTINEL_SHIRT_7,
mp_top_f_a_03b,shirt2_1,0x6202008,m/mtl_mp_top_03b,ms/mtl_mp_view_top_03b,s1_cao_image_top_03_1,LOOT_SENTINEL_SHIRT_1,
mp_top_f_a_03b,shirt2_2,0x6204008,m/mtl_mp_top_03c,ms/mtl_mp_view_top_03c,s1_cao_image_top_03_2,LOOT_SENTINEL_SHIRT_2,
mp_top_f_a_03b,shirt2_3,0x6206008,m/mtl_mp_top_03d,ms/mtl_mp_view_top_03d,s1_cao_image_top_03_3,LOOT_SENTINEL_SHIRT_3,
mp_top_f_a_03b,shirt2_4,0x6208008,m/mtl_mp_top_03z,ms/mtl_mp_view_top_03z,s1_cao_image_top_03_4,LOOT_SENTINEL_SHIRT_4,
mp_top_f_a_03b,shirt2_5,0x620A008,m/mtl_mp_top_03l,ms/mtl_mp_view_top_03l,s1_cao_image_top_03_5,LOOT_SENTINEL_SHIRT_5,
mp_top_f_a_03b,shirt2_6,0x620C008,m/mtl_mp_top_03jack,ms/mtl_mp_view_top_03jack,s1_cao_image_top_03_6,LOOT_SENTINEL_SHIRT_6,
mp_top_f_a_03b,shirt2_7,0x620E008,m/mtl_mp_top_03com,ms/mtl_mp_view_top_03com,s1_cao_image_top_03_7,LOOT_SENTINEL_SHIRT_7,
mp_top_f_a_03c,shirt2_1,0x6202008,m/mtl_mp_top_03b,ms/mtl_mp_view_top_03b,s1_cao_image_top_03_1,LOOT_SENTINEL_SHIRT_1,
mp_top_f_a_03c,shirt2_2,0x6204008,m/mtl_mp_top_03c,ms/mtl_mp_view_top_03c,s1_cao_image_top_03_2,LOOT_SENTINEL_SHIRT_2,
mp_top_f_a_03c,shirt2_3,0x6206008,m/mtl_mp_top_03d,ms/mtl_mp_view_top_03d,s1_cao_image_top_03_3,LOOT_SENTINEL_SHIRT_3,
mp_top_f_a_03c,shirt2_4,0x6208008,m/mtl_mp_top_03z,ms/mtl_mp_view_top_03z,s1_cao_image_top_03_4,LOOT_SENTINEL_SHIRT_4,
mp_top_f_a_03c,shirt2_5,0x620A008,m/mtl_mp_top_03l,ms/mtl_mp_view_top_03l,s1_cao_image_top_03_5,LOOT_SENTINEL_SHIRT_5,
mp_top_f_a_03c,shirt2_6,0x620C008,m/mtl_mp_top_03jack,ms/mtl_mp_view_top_03jack,s1_cao_image_top_03_6,LOOT_SENTINEL_SHIRT_6,
mp_top_f_a_03c,shirt2_7,0x620E008,m/mtl_mp_top_03com,ms/mtl_mp_view_top_03com,s1_cao_image_top_03_7,LOOT_SENTINEL_SHIRT_7,
mp_top_f_a_03d,shirt2_1,0x6202008,m/mtl_mp_top_03b,ms/mtl_mp_view_top_03b,s1_cao_image_top_03_1,LOOT_SENTINEL_SHIRT_1,
mp_top_f_a_03d,shirt2_2,0x6204008,m/mtl_mp_top_03c,ms/mtl_mp_view_top_03c,s1_cao_image_top_03_2,LOOT_SENTINEL_SHIRT_2,
mp_top_f_a_03d,shirt2_3,0x6206008,m/mtl_mp_top_03d,ms/mtl_mp_view_top_03d,s1_cao_image_top_03_3,LOOT_SENTINEL_SHIRT_3,
mp_top_f_a_03d,shirt2_4,0x6208008,m/mtl_mp_top_03z,ms/mtl_mp_view_top_03z,s1_cao_image_top_03_4,LOOT_SENTINEL_SHIRT_4,
mp_top_f_a_03d,shirt2_5,0x620A008,m/mtl_mp_top_03l,ms/mtl_mp_view_top_03l,s1_cao_image_top_03_5,LOOT_SENTINEL_SHIRT_5,
mp_top_f_a_03d,shirt2_6,0x620C008,m/mtl_mp_top_03jack,ms/mtl_mp_view_top_03jack,s1_cao_image_top_03_6,LOOT_SENTINEL_SHIRT_6,
mp_top_f_a_03d,shirt2_7,0x620E008,m/mtl_mp_top_03com,ms/mtl_mp_view_top_03com,s1_cao_image_top_03_7,LOOT_SENTINEL_SHIRT_7,
mp_top_m_a_03a,shirt2_1,0x6202008,m/mtl_mp_top_03b,ms/mtl_mp_view_top_03b,s1_cao_image_top_03_1,LOOT_SENTINEL_SHIRT_1,
mp_top_m_a_03a,shirt2_2,0x6204008,m/mtl_mp_top_03c,ms/mtl_mp_view_top_03c,s1_cao_image_top_03_2,LOOT_SENTINEL_SHIRT_2,
mp_top_m_a_03a,shirt2_3,0x6206008,m/mtl_mp_top_03d,ms/mtl_mp_view_top_03d,s1_cao_image_top_03_3,LOOT_SENTINEL_SHIRT_3,
mp_top_m_a_03a,shirt2_4,0x6208008,m/mtl_mp_top_03z,ms/mtl_mp_view_top_03z,s1_cao_image_top_03_4,LOOT_SENTINEL_SHIRT_4,
mp_top_m_a_03a,shirt2_5,0x620A008,m/mtl_mp_top_03l,ms/mtl_mp_view_top_03l,s1_cao_image_top_03_5,LOOT_SENTINEL_SHIRT_5,
mp_top_m_a_03a,shirt2_6,0x620C008,m/mtl_mp_top_03jack,ms/mtl_mp_view_top_03jack,s1_cao_image_pending,LOOT_SENTINEL_SHIRT_6,
mp_top_m_a_03a,shirt2_7,0x620E008,m/mtl_mp_top_03com,ms/mtl_mp_view_top_03com,s1_cao_image_top_03_7,LOOT_SENTINEL_SHIRT_7,
mp_top_m_a_03b,shirt2_1,0x6202008,m/mtl_mp_top_03b,ms/mtl_mp_view_top_03b,s1_cao_image_top_03_1,LOOT_SENTINEL_SHIRT_1,
mp_top_m_a_03b,shirt2_2,0x6204008,m/mtl_mp_top_03c,ms/mtl_mp_view_top_03c,s1_cao_image_top_03_2,LOOT_SENTINEL_SHIRT_2,
mp_top_m_a_03b,shirt2_3,0x6206008,m/mtl_mp_top_03d,ms/mtl_mp_view_top_03d,s1_cao_image_top_03_3,LOOT_SENTINEL_SHIRT_3,
mp_top_m_a_03b,shirt2_4,0x6208008,m/mtl_mp_top_03z,ms/mtl_mp_view_top_03z,s1_cao_image_top_03_4,LOOT_SENTINEL_SHIRT_4,
mp_top_m_a_03b,shirt2_5,0x620A008,m/mtl_mp_top_03l,ms/mtl_mp_view_top_03l,s1_cao_image_top_03_5,LOOT_SENTINEL_SHIRT_5,
mp_top_m_a_03b,shirt2_6,0x620C008,m/mtl_mp_top_03jack,ms/mtl_mp_view_top_03jack,s1_cao_image_pending,LOOT_SENTINEL_SHIRT_6,
mp_top_m_a_03b,shirt2_7,0x620E008,m/mtl_mp_top_03com,ms/mtl_mp_view_top_03com,s1_cao_image_top_03_7,LOOT_SENTINEL_SHIRT_7,
mp_top_m_a_03c,shirt2_1,0x6202008,m/mtl_mp_top_03b,ms/mtl_mp_view_top_03b,s1_cao_image_top_03_1,LOOT_SENTINEL_SHIRT_1,
mp_top_m_a_03c,shirt2_2,0x6204008,m/mtl_mp_top_03c,ms/mtl_mp_view_top_03c,s1_cao_image_top_03_2,LOOT_SENTINEL_SHIRT_2,
mp_top_m_a_03c,shirt2_3,0x6206008,m/mtl_mp_top_03d,ms/mtl_mp_view_top_03d,s1_cao_image_top_03_3,LOOT_SENTINEL_SHIRT_3,
mp_top_m_a_03c,shirt2_4,0x6208008,m/mtl_mp_top_03z,ms/mtl_mp_view_top_03z,s1_cao_image_top_03_4,LOOT_SENTINEL_SHIRT_4,
mp_top_m_a_03c,shirt2_5,0x620A008,m/mtl_mp_top_03l,ms/mtl_mp_view_top_03l,s1_cao_image_top_03_5,LOOT_SENTINEL_SHIRT_5,
mp_top_m_a_03c,shirt2_6,0x620C008,m/mtl_mp_top_03jack,ms/mtl_mp_view_top_03jack,s1_cao_image_pending,LOOT_SENTINEL_SHIRT_6,
mp_top_m_a_03c,shirt2_7,0x620E008,m/mtl_mp_top_03com,ms/mtl_mp_view_top_03com,s1_cao_image_top_03_7,LOOT_SENTINEL_SHIRT_7,
mp_top_m_a_03d,shirt2_1,0x6202008,m/mtl_mp_top_03b,ms/mtl_mp_view_top_03b,s1_cao_image_top_03_1,LOOT_SENTINEL_SHIRT_1,
mp_top_m_a_03d,shirt2_2,0x6204008,m/mtl_mp_top_03c,ms/mtl_mp_view_top_03c,s1_cao_image_top_03_2,LOOT_SENTINEL_SHIRT_2,
mp_top_m_a_03d,shirt2_3,0x6206008,m/mtl_mp_top_03d,ms/mtl_mp_view_top_03d,s1_cao_image_top_03_3,LOOT_SENTINEL_SHIRT_3,
mp_top_m_a_03d,shirt2_4,0x6208008,m/mtl_mp_top_03z,ms/mtl_mp_view_top_03z,s1_cao_image_top_03_4,LOOT_SENTINEL_SHIRT_4,
mp_top_m_a_03d,shirt2_5,0x620A008,m/mtl_mp_top_03l,ms/mtl_mp_view_top_03l,s1_cao_image_top_03_5,LOOT_SENTINEL_SHIRT_5,
mp_top_m_a_03d,shirt2_6,0x620C008,m/mtl_mp_top_03jack,ms/mtl_mp_view_top_03jack,s1_cao_image_pending,LOOT_SENTINEL_SHIRT_6,
mp_top_m_a_03d,shirt2_7,0x620E008,m/mtl_mp_top_03com,ms/mtl_mp_view_top_03com,s1_cao_image_top_03_7,LOOT_SENTINEL_SHIRT_7,
mp_top_f_a_22a,shirt17_1,0x6202009,m/mtl_mp_top_22t,m/mtl_mp_view_top_06t,s1_cao_image_top_22a_1,LOOT_ELITE_TOP_1,
mp_top_f_a_22a,shirt17_2,0x6204009,m/mtl_mp_top_22d,m/mtl_mp_view_top_22d,s1_cao_image_top_22a_2,LOOT_ELITE_TOP_2,
mp_top_f_a_22a,shirt17_3,0x6206009,m/mtl_mp_top_22c,m/mtl_mp_view_top_22c,s1_cao_image_top_22a_3,LOOT_ELITE_TOP_3,
mp_top_f_a_22a,shirt17_4,0x6208009,m/mtl_mp_top_22j,m/mtl_mp_view_top_22j,s1_cao_image_top_22a_4,LOOT_ELITE_TOP_4,
mp_top_f_a_22a,shirt17_5,0x620A009,m/mtl_mp_top_22x,m/mtl_mp_view_top_22x,s1_cao_image_top_22a_5,LOOT_ELITE_TOP_5,
mp_top_f_a_22a,shirt17_6,0x620C009,m/mtl_mp_top_22g,m/mtl_mp_view_top_22g,s1_cao_image_top_22a_6,LOOT_ELITE_TOP_6,
mp_top_f_a_22a,shirt17_7,0x620E009,m/mtl_mp_top_22di,m/mtl_mp_view_top_06di,s1_cao_image_top_22a_7,LOOT_ELITE_TOP_7,
mp_top_m_a_22a,shirt17_1,0x6202009,m/mtl_mp_top_22t,m/mtl_mp_view_top_06t,s1_cao_image_top_22a_1,LOOT_ELITE_TOP_1,
mp_top_m_a_22a,shirt17_2,0x6204009,m/mtl_mp_top_22d,m/mtl_mp_view_top_22d,s1_cao_image_top_22a_2,LOOT_ELITE_TOP_2,
mp_top_m_a_22a,shirt17_3,0x6206009,m/mtl_mp_top_22c,m/mtl_mp_view_top_22c,s1_cao_image_top_22a_3,LOOT_ELITE_TOP_3,
mp_top_m_a_22a,shirt17_4,0x6208009,m/mtl_mp_top_22j,m/mtl_mp_view_top_22j,s1_cao_image_top_22a_4,LOOT_ELITE_TOP_4,
mp_top_m_a_22a,shirt17_5,0x620A009,m/mtl_mp_top_22x,m/mtl_mp_view_top_22x,s1_cao_image_top_22a_5,LOOT_ELITE_TOP_5,
mp_top_m_a_22a,shirt17_6,0x620C009,m/mtl_mp_top_22g,m/mtl_mp_view_top_22g,s1_cao_image_top_22a_6,LOOT_ELITE_TOP_6,
mp_top_m_a_22a,shirt17_7,0x620E009,m/mtl_mp_top_22di,m/mtl_mp_view_top_06di,s1_cao_image_top_22a_7,LOOT_ELITE_TOP_7,
mp_top_f_a_20a,shirt16_1,0x620200A,m/mtl_mp_top_20g,m/mtl_mp_view_top_06g,s1_cao_image_top_20a_1,LOOT_PMC_SHIRT_1,
mp_top_f_a_20a,shirt16_2,0x620400A,m/mtl_mp_top_20v,m/mtl_mp_view_top_06v,s1_cao_image_top_20a_2,LOOT_PMC_SHIRT_2,
mp_top_f_a_20a,shirt16_3,0x620600A,m/mtl_mp_top_20k,m/mtl_mp_view_top_06k,s1_cao_image_top_20a_3,LOOT_PMC_SHIRT_3,
mp_top_f_a_20a,shirt16_4,0x620800A,m/mtl_mp_top_20x,m/mtl_mp_view_top_06x,s1_cao_image_top_20a_4,LOOT_PMC_SHIRT_4,
mp_top_f_a_20a,shirt16_5,0x620A00A,m/mtl_mp_top_20xr,m/mtl_mp_view_top_06xr,s1_cao_image_top_20a_5,LOOT_PMC_SHIRT_5,
mp_top_f_a_20a,shirt16_6,0x620C00A,m/mtl_mp_top_20car,m/mtl_mp_view_top_06car,s1_cao_image_top_20a_6,LOOT_PMC_SHIRT_6,
mp_top_f_a_20a,shirt16_7,0x620E00A,m/mtl_mp_top_20xmas,m/mtl_mp_view_top_06xmas,s1_cao_image_top_20a_7,LOOT_PMC_SHIRT_7,
mp_top_m_a_20a,shirt16_1,0x620200A,m/mtl_mp_top_20g,m/mtl_mp_view_top_06g,s1_cao_image_top_20a_1,LOOT_PMC_SHIRT_1,
mp_top_m_a_20a,shirt16_2,0x620400A,m/mtl_mp_top_20v,m/mtl_mp_view_top_06v,s1_cao_image_top_20a_2,LOOT_PMC_SHIRT_2,
mp_top_m_a_20a,shirt16_3,0x620600A,m/mtl_mp_top_20k,m/mtl_mp_view_top_06k,s1_cao_image_top_20a_3,LOOT_PMC_SHIRT_3,
mp_top_m_a_20a,shirt16_4,0x620800A,m/mtl_mp_top_20x,m/mtl_mp_view_top_06x,s1_cao_image_top_20a_4,LOOT_PMC_SHIRT_4,
mp_top_m_a_20a,shirt16_5,0x620A00A,m/mtl_mp_top_20xr,m/mtl_mp_view_top_06xr,s1_cao_image_pending,LOOT_PMC_SHIRT_5,
mp_top_m_a_20a,shirt16_6,0x620C00A,m/mtl_mp_top_20car,m/mtl_mp_view_top_06car,s1_cao_image_top_20a_6,LOOT_PMC_SHIRT_6,
mp_top_m_a_20a,shirt16_7,0x620E00A,m/mtl_mp_top_20xmas,m/mtl_mp_view_top_06xmas,s1_cao_image_top_20a_7,LOOT_PMC_SHIRT_7,
mp_top_f_c_04a,shirt4_1,0x620200B,m/mtl_mp_top_04b,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_1,LOOT_ATLAS_SHORT_SHIRT_1,
mp_top_f_c_04a,shirt4_2,0x620400B,m/mtl_mp_top_04f,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_2,LOOT_ATLAS_SHORT_SHIRT_2,
mp_top_f_c_04a,shirt4_3,0x620600B,m/mtl_mp_top_04r,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_3,LOOT_ATLAS_SHORT_SHIRT_3,
mp_top_f_c_04a,shirt4_4,0x620800B,m/mtl_mp_top_04c,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_4,LOOT_ATLAS_SHORT_SHIRT_4,
mp_top_f_c_04a,shirt4_5,0x620A00B,m/mtl_mp_top_04shg,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_5,LOOT_ATLAS_SHORT_SHIRT_5,
mp_top_f_c_04a,shirt4_6,0x620C00B,m/mtl_mp_top_04pol,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_6,LOOT_ATLAS_SHORT_SHIRT_6,
mp_top_f_c_04b,shirt4_1,0x620200B,m/mtl_mp_top_04b,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_1,LOOT_ATLAS_SHORT_SHIRT_1,
mp_top_f_c_04b,shirt4_2,0x620400B,m/mtl_mp_top_04f,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_2,LOOT_ATLAS_SHORT_SHIRT_2,
mp_top_f_c_04b,shirt4_3,0x620600B,m/mtl_mp_top_04r,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_3,LOOT_ATLAS_SHORT_SHIRT_3,
mp_top_f_c_04b,shirt4_4,0x620800B,m/mtl_mp_top_04c,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_4,LOOT_ATLAS_SHORT_SHIRT_4,
mp_top_f_c_04b,shirt4_5,0x620A00B,m/mtl_mp_top_04shg,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_5,LOOT_ATLAS_SHORT_SHIRT_5,
mp_top_f_c_04b,shirt4_6,0x620C00B,m/mtl_mp_top_04pol,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_6,LOOT_ATLAS_SHORT_SHIRT_6,
mp_top_f_c_04c,shirt4_1,0x620200B,m/mtl_mp_top_04b,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_1,LOOT_ATLAS_SHORT_SHIRT_1,
mp_top_f_c_04c,shirt4_2,0x620400B,m/mtl_mp_top_04f,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_2,LOOT_ATLAS_SHORT_SHIRT_2,
mp_top_f_c_04c,shirt4_3,0x620600B,m/mtl_mp_top_04r,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_3,LOOT_ATLAS_SHORT_SHIRT_3,
mp_top_f_c_04c,shirt4_4,0x620800B,m/mtl_mp_top_04c,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_4,LOOT_ATLAS_SHORT_SHIRT_4,
mp_top_f_c_04c,shirt4_5,0x620A00B,m/mtl_mp_top_04shg,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_5,LOOT_ATLAS_SHORT_SHIRT_5,
mp_top_f_c_04c,shirt4_6,0x620C00B,m/mtl_mp_top_04pol,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_6,LOOT_ATLAS_SHORT_SHIRT_6,
mp_top_f_c_04d,shirt4_1,0x620200B,m/mtl_mp_top_04b,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_1,LOOT_ATLAS_SHORT_SHIRT_1,
mp_top_f_c_04d,shirt4_2,0x620400B,m/mtl_mp_top_04f,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_2,LOOT_ATLAS_SHORT_SHIRT_2,
mp_top_f_c_04d,shirt4_3,0x620600B,m/mtl_mp_top_04r,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_3,LOOT_ATLAS_SHORT_SHIRT_3,
mp_top_f_c_04d,shirt4_4,0x620800B,m/mtl_mp_top_04c,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_4,LOOT_ATLAS_SHORT_SHIRT_4,
mp_top_f_c_04d,shirt4_5,0x620A00B,m/mtl_mp_top_04shg,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_5,LOOT_ATLAS_SHORT_SHIRT_5,
mp_top_f_c_04d,shirt4_6,0x620C00B,m/mtl_mp_top_04pol,mc/mtl_mp_view_top_f_04b,s1_cao_image_top_04a_6,LOOT_ATLAS_SHORT_SHIRT_6,
mp_top_m_c_04a,shirt4_1,0x620200B,m/mtl_mp_top_04b,m/mtl_mp_view_top_04a,s1_cao_image_top_04a_1,LOOT_ATLAS_SHORT_SHIRT_1,
mp_top_m_c_04a,shirt4_2,0x620400B,m/mtl_mp_top_04f,m/mtl_mp_view_top_04a,s1_cao_image_top_04a_2,LOOT_ATLAS_SHORT_SHIRT_2,
mp_top_m_c_04a,shirt4_3,0x620600B,m/mtl_mp_top_04r,m/mtl_mp_view_top_04a,s1_cao_image_top_04a_3,LOOT_ATLAS_SHORT_SHIRT_3,
mp_top_m_c_04a,shirt4_4,0x620800B,m/mtl_mp_top_04c,m/mtl_mp_view_top_04a,s1_cao_image_top_04a_4,LOOT_ATLAS_SHORT_SHIRT_4,
mp_top_m_c_04a,shirt4_5,0x620A00B,m/mtl_mp_top_04shg,m/mtl_mp_view_top_04a,s1_cao_image_pending,LOOT_ATLAS_SHORT_SHIRT_5,
mp_top_m_c_04a,shirt4_6,0x620C00B,m/mtl_mp_top_04pol,m/mtl_mp_view_top_04a,s1_cao_image_pending,LOOT_ATLAS_SHORT_SHIRT_6,
mp_top_m_c_04b,shirt4_1,0x620200B,m/mtl_mp_top_04b,m/mtl_mp_view_top_04a,s1_cao_image_top_04a_1,LOOT_ATLAS_SHORT_SHIRT_1,
mp_top_m_c_04b,shirt4_2,0x620400B,m/mtl_mp_top_04f,m/mtl_mp_view_top_04a,s1_cao_image_top_04a_2,LOOT_ATLAS_SHORT_SHIRT_2,
mp_top_m_c_04b,shirt4_3,0x620600B,m/mtl_mp_top_04r,m/mtl_mp_view_top_04a,s1_cao_image_top_04a_3,LOOT_ATLAS_SHORT_SHIRT_3,
mp_top_m_c_04b,shirt4_4,0x620800B,m/mtl_mp_top_04c,m/mtl_mp_view_top_04a,s1_cao_image_top_04a_4,LOOT_ATLAS_SHORT_SHIRT_4,
mp_top_m_c_04b,shirt4_5,0x620A00B,m/mtl_mp_top_04shg,m/mtl_mp_view_top_04a,s1_cao_image_pending,LOOT_ATLAS_SHORT_SHIRT_5,
mp_top_m_c_04b,shirt4_6,0x620C00B,m/mtl_mp_top_04pol,m/mtl_mp_view_top_04a,s1_cao_image_pending,LOOT_ATLAS_SHORT_SHIRT_6,
mp_top_m_c_04c,shirt4_1,0x620200B,m/mtl_mp_top_04b,m/mtl_mp_view_top_04a,s1_cao_image_top_04a_1,LOOT_ATLAS_SHORT_SHIRT_1,
mp_top_m_c_04c,shirt4_2,0x620400B,m/mtl_mp_top_04f,m/mtl_mp_view_top_04a,s1_cao_image_top_04a_2,LOOT_ATLAS_SHORT_SHIRT_2,
mp_top_m_c_04c,shirt4_3,0x620600B,m/mtl_mp_top_04r,m/mtl_mp_view_top_04a,s1_cao_image_top_04a_3,LOOT_ATLAS_SHORT_SHIRT_3,
mp_top_m_c_04c,shirt4_4,0x620800B,m/mtl_mp_top_04c,m/mtl_mp_view_top_04a,s1_cao_image_top_04a_4,LOOT_ATLAS_SHORT_SHIRT_4,
mp_top_m_c_04c,shirt4_5,0x620A00B,m/mtl_mp_top_04shg,m/mtl_mp_view_top_04a,s1_cao_image_pending,LOOT_ATLAS_SHORT_SHIRT_5,
mp_top_m_c_04c,shirt4_6,0x620C00B,m/mtl_mp_top_04pol,m/mtl_mp_view_top_04a,s1_cao_image_pending,LOOT_ATLAS_SHORT_SHIRT_6,
mp_top_m_c_04d,shirt4_1,0x620200B,m/mtl_mp_top_04b,m/mtl_mp_view_top_04a,s1_cao_image_top_04a_1,LOOT_ATLAS_SHORT_SHIRT_1,
mp_top_m_c_04d,shirt4_2,0x620400B,m/mtl_mp_top_04f,m/mtl_mp_view_top_04a,s1_cao_image_top_04a_2,LOOT_ATLAS_SHORT_SHIRT_2,
mp_top_m_c_04d,shirt4_3,0x620600B,m/mtl_mp_top_04r,m/mtl_mp_view_top_04a,s1_cao_image_top_04a_3,LOOT_ATLAS_SHORT_SHIRT_3,
mp_top_m_c_04d,shirt4_4,0x620800B,m/mtl_mp_top_04c,m/mtl_mp_view_top_04a,s1_cao_image_top_04a_4,LOOT_ATLAS_SHORT_SHIRT_4,
mp_top_m_c_04d,shirt4_5,0x620A00B,m/mtl_mp_top_04shg,m/mtl_mp_view_top_04a,s1_cao_image_pending,LOOT_ATLAS_SHORT_SHIRT_5,
mp_top_m_c_04d,shirt4_6,0x620C00B,m/mtl_mp_top_04pol,m/mtl_mp_view_top_04a,s1_cao_image_pending,LOOT_ATLAS_SHORT_SHIRT_6,
mp_top_f_19a,shirt9_1,0x620200C,m/mtl_mp_top_19b,m/mtl_mp_view_top_05b,s1_cao_image_top_19a_1,LOOT_MARINE_SHIRT_1,
mp_top_f_19a,shirt9_2,0x620400C,m/mtl_mp_top_19j,m/mtl_mp_view_top_05j,s1_cao_image_top_19a_2,LOOT_MARINE_SHIRT_2,
mp_top_f_19a,shirt9_3,0x620600C,m/mtl_mp_top_19l,m/mtl_mp_view_top_06l,s1_cao_image_top_19a_3,LOOT_MARINE_SHIRT_3,
mp_top_f_19a,shirt9_4,0x620800C,m/mtl_mp_top_19e,m/mtl_mp_view_top_05e,s1_cao_image_top_19a_4,LOOT_MARINE_SHIRT_4,
mp_top_f_19a,shirt9_5,0x620A00C,m/mtl_mp_top_19k,m/mtl_mp_view_top_05k,s1_cao_image_top_19a_5,LOOT_MARINE_SHIRT_5,
mp_top_f_19a,shirt9_6,0x620C00C,m/mtl_mp_top_19f,m/mtl_mp_view_top_05f,s1_cao_image_top_19a_6,LOOT_MARINE_SHIRT_6,
mp_top_f_19a,shirt9_7,0x620E00C,m/mtl_mp_top_19tom,m/mtl_mp_view_top_05tom,s1_cao_image_top_19a_7,LOOT_MARINE_SHIRT_7,
mp_top_m_19a,shirt9_1,0x620200C,m/mtl_mp_top_19b,m/mtl_mp_view_top_05b,s1_cao_image_top_19a_1,LOOT_MARINE_SHIRT_1,
mp_top_m_19a,shirt9_2,0x620400C,m/mtl_mp_top_19j,m/mtl_mp_view_top_05j,s1_cao_image_top_19a_2,LOOT_MARINE_SHIRT_2,
