col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43
ch_tier1_1_iw5_dlcgun11,CHALLENGE_CAMO_HIPFIRE,CHALLENGE_CAMO_HIPFIRE_DESC,,1,challenge_iw5_mp40,0,,,10,500,20,1000,40,1500,60,2500,80,5000,,,,,,,,,453,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgun11,
ch_tier1_2_iw5_dlcgun11,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,,1,challenge_iw5_mp40,0,,,10,500,20,1000,40,1500,60,2500,80,5000,,,,,,,,,454,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgun11,
ch_tier2_1_iw5_dlcgun11,CHALLENGE_CAMO_AIRTOAIR,CHALLENGE_CAMO_AIRTOAIR_DESC,,1,challenge_iw5_mp40,0,,,10,3000,,,,,,,,,,,,,,,,,456,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgun11,
ch_tier2_2_iw5_dlcgun11,CHALLENGE_CAMO_DOUBLEPLAY,CHALLENGE_CAMO_DOUBLEPLAY_DESC,,1,challenge_iw5_mp40,0,,,20,3000,,,,,,,,,,,,,,,,,457,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgun11,
ch_tier2_3_iw5_dlcgun11,CHALLENGE_CAMO_WOOWHO,CHALLENGE_CAMO_WOOWHO_DESC,,1,challenge_iw5_mp40,0,,,40,3000,,,,,,,,,,,,,,,,,458,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgun11,
ch_tier2_4_iw5_dlcgun11,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,,1,challenge_iw5_mp40,0,,,200,3000,,,,,,,,,,,,,,,,,459,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgun11,
ch_tier2_5_iw5_dlcgun11,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,,1,challenge_iw5_mp40,0,,,150,3000,,,,,,,,,,,,,,,,,460,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgun11,
ch_mastery_iw5_dlcgun11,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,,1,challenge_iw5_mp40,0,,,7,5000,,,,,,,,,,,,,,,,,461,,,,,,,,,,,,,,,,
ch_tier1_1_iw5_dlcguna,CHALLENGE_EAGLE_EYE,CHALLENGE_EAGLE_EYE_DESC,,1,challenge_iw5_garand,0,,,10,500,20,1000,40,1500,60,2500,80,5000,,,,,,,,,1436,,,,,,,,,,,,,,,ch_mastery_iw5_dlcguna,
ch_tier1_2_iw5_dlcguna,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,,1,challenge_iw5_garand,0,,,10,500,20,1000,40,1500,60,2500,80,5000,,,,,,,,,1437,,,,,,,,,,,,,,,ch_mastery_iw5_dlcguna,
ch_tier2_1_iw5_dlcguna,CHALLENGE_DEATHFROMABOVE,CHALLENGE_DEATHFROMABOVE_DESC,,1,challenge_iw5_garand,0,,,40,3000,,,,,,,,,,,,,,,,,1438,,,,,,,,,,,,,,,ch_mastery_iw5_dlcguna,
ch_tier2_2_iw5_dlcguna,CHALLENGE_NOSFERATU,CHALLENGE_NOSFERATU_DESC,,1,challenge_iw5_garand,0,,,10,3000,,,,,,,,,,,,,,,,,1439,,,,,,,,,,,,,,,ch_mastery_iw5_dlcguna,
ch_tier2_3_iw5_dlcguna,CHALLENGE_MISSEDME,CHALLENGE_MISSEDME_DESC,,1,challenge_iw5_garand,0,,,40,3000,,,,,,,,,,,,,,,,,1440,,,,,,,,,,,,,,,ch_mastery_iw5_dlcguna,
ch_tier2_4_iw5_dlcguna,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,,1,challenge_iw5_garand,0,,,200,3000,,,,,,,,,,,,,,,,,1441,,,,,,,,,,,,,,,ch_mastery_iw5_dlcguna,
ch_tier2_5_iw5_dlcguna,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,,1,challenge_iw5_garand,0,,,150,3000,,,,,,,,,,,,,,,,,1442,,,,,,,,,,,,,,,ch_mastery_iw5_dlcguna,
ch_mastery_iw5_dlcguna,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,,1,challenge_iw5_garand,0,,,7,5000,,,,,,,,,,,,,,,,,1443,,,,,,,,,,,,,,,,
ch_tier1_1_iw5_dlcgunb,CHALLENGE_CAMO_HIPFIRE,CHALLENGE_CAMO_HIPFIRE_DESC,,1,challenge_iw5_sten,0,,,10,500,20,1000,40,1500,60,2500,80,5000,,,,,,,,,1447,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgunb,
ch_tier1_2_iw5_dlcgunb,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,,1,challenge_iw5_sten,0,,,10,500,20,1000,40,1500,60,2500,80,5000,,,,,,,,,1448,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgunb,
ch_tier2_1_iw5_dlcgunb,CHALLENGE_CAMO_AIRTOAIR,CHALLENGE_CAMO_AIRTOAIR_DESC,,1,challenge_iw5_sten,0,,,10,3000,,,,,,,,,,,,,,,,,1449,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgunb,
ch_tier2_2_iw5_dlcgunb,CHALLENGE_CAMO_DOUBLEPLAY,CHALLENGE_CAMO_DOUBLEPLAY_DESC,,1,challenge_iw5_sten,0,,,20,3000,,,,,,,,,,,,,,,,,1450,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgunb,
ch_tier2_3_iw5_dlcgunb,CHALLENGE_CAMO_WOOWHO,CHALLENGE_CAMO_WOOWHO_DESC,,1,challenge_iw5_sten,0,,,40,3000,,,,,,,,,,,,,,,,,1451,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgunb,
ch_tier2_4_iw5_dlcgunb,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,,1,challenge_iw5_sten,0,,,200,3000,,,,,,,,,,,,,,,,,1452,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgunb,
ch_tier2_5_iw5_dlcgunb,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,,1,challenge_iw5_sten,0,,,150,3000,,,,,,,,,,,,,,,,,1453,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgunb,
ch_mastery_iw5_dlcgunb,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,,1,challenge_iw5_sten,0,,,7,5000,,,,,,,,,,,,,,,,,1454,,,,,,,,,,,,,,,,
ch_tier1_1_iw5_dlcgunc,CHALLENGE_EAGLE_EYE,CHALLENGE_EAGLE_EYE_DESC,,1,challenge_iw5_leveraction,0,,,10,500,20,1000,40,1500,60,2500,80,5000,,,,,,,,,1455,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgunc,
ch_tier1_2_iw5_dlcgunc,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,,1,challenge_iw5_leveraction,0,,,10,500,20,1000,40,1500,60,2500,80,5000,,,,,,,,,1456,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgunc,
ch_tier2_1_iw5_dlcgunc,CHALLENGE_DEATHFROMABOVE,CHALLENGE_DEATHFROMABOVE_DESC,,1,challenge_iw5_leveraction,0,,,40,3000,,,,,,,,,,,,,,,,,1457,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgunc,
ch_tier2_2_iw5_dlcgunc,CHALLENGE_NOSFERATU,CHALLENGE_NOSFERATU_DESC,,1,challenge_iw5_leveraction,0,,,10,3000,,,,,,,,,,,,,,,,,1458,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgunc,
ch_tier2_3_iw5_dlcgunc,CHALLENGE_MISSEDME,CHALLENGE_MISSEDME_DESC,,1,challenge_iw5_leveraction,0,,,40,3000,,,,,,,,,,,,,,,,,1459,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgunc,
ch_tier2_4_iw5_dlcgunc,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,,1,challenge_iw5_leveraction,0,,,200,3000,,,,,,,,,,,,,,,,,1460,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgunc,
ch_tier2_5_iw5_dlcgunc,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,,1,challenge_iw5_leveraction,0,,,150,3000,,,,,,,,,,,,,,,,,1461,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgunc,
ch_mastery_iw5_dlcgunc,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,,1,challenge_iw5_leveraction,0,,,7,5000,,,,,,,,,,,,,,,,,1462,,,,,,,,,,,,,,,,
ch_tier1_1_iw5_dlcgund,CHALLENGE_CAMO_HIPFIRE,CHALLENGE_CAMO_HIPFIRE_DESC,,1,challenge_iw5_repulsor,0,,,10,500,20,1000,40,1500,60,2500,80,5000,,,,,,,,,1463,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgund,
ch_tier1_2_iw5_dlcgund,CHALLENGE_BRAIN_SURGEON,CHALLENGE_BRAIN_SURGEON_DESC,,1,challenge_iw5_repulsor,0,,,10,500,20,1000,40,1500,60,2500,80,5000,,,,,,,,,1464,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgund,
ch_tier2_1_iw5_dlcgund,CHALLENGE_CAMO_AIRTOAIR,CHALLENGE_CAMO_AIRTOAIR_DESC,,1,challenge_iw5_repulsor,0,,,10,3000,,,,,,,,,,,,,,,,,1465,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgund,
ch_tier2_2_iw5_dlcgund,CHALLENGE_CAMO_DOUBLEPLAY,CHALLENGE_CAMO_DOUBLEPLAY_DESC,,1,challenge_iw5_repulsor,0,,,20,3000,,,,,,,,,,,,,,,,,1466,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgund,
ch_tier2_3_iw5_dlcgund,CHALLENGE_CAMO_WOOWHO,CHALLENGE_CAMO_WOOWHO_DESC,,1,challenge_iw5_repulsor,0,,,40,3000,,,,,,,,,,,,,,,,,1467,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgund,
ch_tier2_4_iw5_dlcgund,CHALLENGE_BAREBONES,CHALLENGE_BAREBONES_DESC,,1,challenge_iw5_repulsor,0,,,200,3000,,,,,,,,,,,,,,,,,1468,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgund,
ch_tier2_5_iw5_dlcgund,CHALLENGE_UNSPECIAL_FORCES,CHALLENGE_UNSPECIAL_FORCES_DESC,,1,challenge_iw5_repulsor,0,,,150,3000,,,,,,,,,,,,,,,,,1469,,,,,,,,,,,,,,,ch_mastery_iw5_dlcgund,
ch_mastery_iw5_dlcgund,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_DESC,,1,challenge_iw5_repulsor,0,,,7,5000,,,,,,,,,,,,,,,,,1470,,,,,,,,,,,,,,,,
ch_camo_mastery_ar,CHALLENGE_CAMO_MASTERY_AR,CHALLENGE_CAMO_MASTERY_CLASS_DESC,,1,camo_total_mastery,0,,,6,10000,,,,,,,,,,,,,,,,,471,0x6702004,,,,,,,,,,,,,,ch_camo_mastery,
ch_camo_mastery_smg,CHALLENGE_CAMO_MASTERY_SMG,CHALLENGE_CAMO_MASTERY_CLASS_DESC,,1,camo_total_mastery,0,,,6,10000,,,,,,,,,,,,,,,,,472,0x6A02002,,,,,,,,,,,,,,ch_camo_mastery,
ch_camo_mastery_shotgun,CHALLENGE_CAMO_MASTERY_SHOTGUN,CHALLENGE_CAMO_MASTERY_CLASS_DESC,,1,camo_total_mastery,0,,,3,10000,,,,,,,,,,,,,,,,,473,0x6402010,,,,,,,,,,,,,,ch_camo_mastery,
ch_camo_mastery_sniper,CHALLENGE_CAMO_MASTERY_SNIPER,CHALLENGE_CAMO_MASTERY_CLASS_DESC,,1,camo_total_mastery,0,,,4,10000,,,,,,,,,,,,,,,,,474,0x6602002,,,,,,,,,,,,,,ch_camo_mastery,
ch_camo_mastery_heavy,CHALLENGE_CAMO_MASTERY_HEAVY,CHALLENGE_CAMO_MASTERY_CLASS_DESC,,1,camo_total_mastery,0,,,5,10000,,,,,,,,,,,,,,,,,475,0x620200A,,,,,,,,,,,,,,ch_camo_mastery,
ch_camo_mastery_pistol,CHALLENGE_CAMO_MASTERY_PISTOL,CHALLENGE_CAMO_MASTERY_CLASS_DESC,,1,camo_total_mastery,0,,,4,10000,,,,,,,,,,,,,,,,,476,0x6904001,,,,,,,,,,,,,,ch_camo_mastery,
ch_camo_mastery_launcher,CHALLENGE_CAMO_MASTERY_LAUNCHER,CHALLENGE_CAMO_MASTERY_CLASS_DESC,,1,camo_total_mastery,0,,,3,5000,,,,,,,,,,,,,,,,,477,,,,,,,,,,,,,,,ch_camo_mastery,
ch_camo_mastery_special,CHALLENGE_CAMO_MASTERY_SPECIAL,CHALLENGE_CAMO_MASTERY_CLASS_DESC,,1,camo_total_mastery,0,,,2,5000,,,,,,,,,,,,,,,,,478,0x6800006,,,,,,,,,,,,,,ch_camo_mastery,
ch_camo_mastery,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_ALL_DESC,,1,camo_total_mastery,0,,,8,10000,,,,,,,,,,,,,,,,,479,0x6B00004,,,,,,,,,,,,,,,
ch_attach_kill_opticsreddot,CHALLENGE_RETICLE_KILLS_REDDOT,CHALLENGE_RETICLE_KILLS_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,480,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_variablereddot,CHALLENGE_RETICLE_KILLS_VARIABLEDOT,CHALLENGE_RETICLE_KILLS_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,486,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_opticseotech,CHALLENGE_RETICLE_KILLS_AUTOFOCUS,CHALLENGE_RETICLE_KILLS_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,492,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_opticsacog2,CHALLENGE_RETICLE_KILLS_ACOG,CHALLENGE_RETICLE_KILLS_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,498,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_opticstargetenhancer,CHALLENGE_RETICLE_KILLS_ENHANCER,CHALLENGE_RETICLE_KILLS_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,504,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_dualmag,CHALLENGE_ATTACHMENT_DUALMAGS,CHALLENGE_ATTACHMENT_DUALMAGS_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,550,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_gl,CHALLENGE_ATTACHMENT_GL,CHALLENGE_ATTACHMENT_GL_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,551,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_longrange,CHALLENGE_ATTACHMENT_LONGRANGE,CHALLENGE_ATTACHMENT_LONGRANGE_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,552,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_quickdraw,CHALLENGE_ATTACHMENT_QUICKDRAW,CHALLENGE_ATTACHMENT_QUICKDRAW_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,553,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_tactical,CHALLENGE_ATTACHMENT_TACTICAL,CHALLENGE_ATTACHMENT_TACTICAL_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,554,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_opticsthermal,CHALLENGE_ATTACHMENT_OPTICSTHERMAL,CHALLENGE_ATTACHMENT_OPTICSTHERMAL_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,555,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_silencer01,CHALLENGE_ATTACHMENT_SUPPRESSOR,CHALLENGE_ATTACHMENT_SUPPRESSOR_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,556,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_parabolicmicrophone,CHALLENGE_ATTACHMENT_MIC,CHALLENGE_ATTACHMENT_MIC_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,557,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_lasersight,CHALLENGE_ATTACHMENT_LASERSIGHT,CHALLENGE_ATTACHMENT_LASERSIGHT_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,558,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_xmags,CHALLENGE_ATTACHMENT_MAGS,CHALLENGE_ATTACHMENT_MAGS_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,559,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_foregrip,CHALLENGE_ATTACHMENT_FOREGRIP,CHALLENGE_ATTACHMENT_FOREGRIP_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,560,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_stock,CHALLENGE_ATTACHMENT_LIGHTSTOCK,CHALLENGE_ATTACHMENT_LIGHTSTOCK_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,561,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_firerate,CHALLENGE_ATTACHMENT_RAPIDFIRE,CHALLENGE_ATTACHMENT_RAPIDFIRE_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,562,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_akimbo,CHALLENGE_ATTACHMENT_AKIMBO,CHALLENGE_ATTACHMENT_AKIMBO_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,563,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_trackrounds,CHALLENGE_ATTACHMENT_TRACKER,CHALLENGE_ATTACHMENT_TRACKER_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,564,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_heatsink,CHALLENGE_ATTACHMENT_HEATSINK,CHALLENGE_ATTACHMENT_HEATSINK_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,565,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_ironsights,CHALLENGE_ATTACHMENT_IRONSIGHTS,CHALLENGE_ATTACHMENT_IRONSIGHTS_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,566,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_scopevz,CHALLENGE_ATTACHMENT_VARIABLEZOOM,CHALLENGE_ATTACHMENT_VARIABLEZOOM_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,567,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attach_kill_stabilizer,CHALLENGE_ATTACHMENT_STABILIZER,CHALLENGE_ATTACHMENT_STABILIZER_DESC,,1,attachment,0,,,100,750,250,1500,500,2500,,,,,,,,,,,,,568,,,,,,,,,,,,,,,ch_attachment_mastery,
ch_attachment_mastery,CHALLENGE_ATTACHMENT_MASTERY,CHALLENGE_ATTACHMENT_MASTERY_DESC,,1,attachment,0,,,24,5000,,,,,,,,,,,,,,,,,569,,,,,,0x6402009,,,,,,,,,,
ch_streak_uav,CHALLENGE_SCORESTREAK_UAV,CHALLENGE_SCORESTREAK_UAV_DESC,,1,scorestreak,0,,,150,500,300,1000,500,1500,750,2500,,,,,,,,,,,570,,,,,,,,,,,,,,,ch_streak_mastery,
ch_streak_recon,CHALLENGE_SCORESTREAK_RECONDRONE,CHALLENGE_SCORESTREAK_RECONDRONE_DESC,,1,scorestreak,0,,,25,500,75,1000,150,1500,250,2500,,,,,,,,,,,571,,,,,,,,,,,,,,,ch_streak_mastery,
ch_streak_assault,CHALLENGE_SCORESTREAK_ASSAULTDRONE,CHALLENGE_SCORESTREAK_ASSAULTDRONE_DESC,,1,scorestreak,0,,,10,500,25,1000,75,1500,100,2500,,,,,,,,,,,572,,,,,,,,,,,,,,,ch_streak_mastery,
ch_streak_strafing,CHALLENGE_SCORESTREAK_STRAFING,CHALLENGE_SCORESTREAK_STRAFING_DESC,,1,scorestreak,0,,,10,500,25,1000,75,1500,100,2500,,,,,,,,,,,573,,,,,,,,,,,,,,,ch_streak_mastery,
ch_streak_missle,CHALLENGE_SCORESTREAK_MISSLE,CHALLENGE_SCORESTREAK_MISSLE_DESC,,1,scorestreak,0,,,10,500,25,1000,50,1500,100,2500,,,,,,,,,,,574,,,,,,,,,,,,,,,ch_streak_mastery,
ch_streak_paladin,CHALLENGE_SCORESTREAK_PALADIN,CHALLENGE_SCORESTREAK_PALADIN_DESC,,1,scorestreak,0,,,10,500,25,1000,50,1500,100,2500,,,,,,,,,,,575,,,,,,,,,,,,,,,ch_streak_mastery,
ch_streak_warbird,CHALLENGE_SCORESTREAK_WARBIRD,CHALLENGE_SCORESTREAK_WARBIRD_DESC,,1,scorestreak,0,,,10,500,25,1000,50,1500,100,2500,,,,,,,,,,,576,,,,,,,,,,,,,,,ch_streak_mastery,
ch_streak_orbitalcare,CHALLENGE_SCORESTREAK_CRITICALCARE,CHALLENGE_SCORESTREAK_CRITICALCARE_DESC,,1,scorestreak,0,,,10,500,25,1000,50,1500,100,2500,,,,,,,,,,,577,,,,,,,,,,,,,,,ch_streak_mastery,
ch_streak_emp,CHALLENGE_SCORESTREAK_EMP,CHALLENGE_SCORESTREAK_EMP_DESC,,1,scorestreak,0,,,5,500,15,1000,30,1500,50,2500,,,,,,,,,,,578,,,,,,,,,,,,,,,ch_streak_mastery,
ch_streak_sentry,CHALLENGE_SCORESTREAK_SENTRYGUN,CHALLENGE_SCORESTREAK_SENTRYGUN_DESC,,1,scorestreak,0,,,10,500,25,1000,50,1500,100,2500,,,,,,,,,,,579,,,,,,,,,,,,,,,ch_streak_mastery,
ch_streak_goliath,CHALLENGE_SCORESTREAK_GOLIATH,CHALLENGE_SCORESTREAK_GOLIATH_DESC,,1,scorestreak,0,,,10,500,25,1000,50,1500,100,2500,,,,,,,,,,,580,,,,,,,,,,,,,,,ch_streak_mastery,
ch_streak_orbitallaser,CHALLENGE_SCORESTREAK_ORBITAL,CHALLENGE_SCORESTREAK_ORBITAL_DESC,,1,scorestreak,0,,,10,500,25,1000,50,1500,100,2500,,,,,,,,,,,581,,,,,,,,,,,,,,,ch_streak_mastery,
ch_streak_mastery,CHALLENGE_SCORESTREAK_MASTERY,CHALLENGE_SCORESTREAK_MASTERY_DESC,,1,scorestreak,0,,,12,10000,,,,,,,,,,,,,,,,,582,0x620600C,,,,,,,,,,,,,,,
ch_exolauncher_frag,WEAPON_FRAG_GRENADE,CHALLENGE_EXOLAUNCHER_FRAG_DESC,,1,exolauncher,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,583,,,,,,,,,,,,,,,ch_exolauncher_mastery,
ch_exolauncher_semtex,CHALLENGE_EXOLAUNCHER_SEMTEX,CHALLENGE_EXOLAUNCHER_SEMTEX_DESC,,1,exolauncher,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,584,,,,,,,,,,,,,,,ch_exolauncher_mastery,
ch_exolauncher_knife,WEAPON_EXO_KNIFE,CHALLENGE_EXOLAUNCHER_KNIFE_DESC,,1,exolauncher,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,585,,,,,,,,,,,,,,,ch_exolauncher_mastery,
ch_exolauncher_stun,WEAPON_CONCUSSION_GRENADE,CHALLENGE_EXOLAUNCHER_STUN_DESC,,1,exolauncher,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,586,,,,,,,,,,,,,,,ch_exolauncher_mastery,
ch_exolauncher_smoke,WEAPON_SMOKE_GRENADE,CHALLENGE_EXOLAUNCHER_SMOKE_DESC,,1,exolauncher,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,587,,,,,,,,,,,,,,,ch_exolauncher_mastery,
ch_exolauncher_threat,WEAPON_PAINTGRENADE,CHALLENGE_EXOLAUNCHER_THREAT_DESC,,1,exolauncher,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,588,,,,,,,,,,,,,,,ch_exolauncher_mastery,
ch_exolauncher_emp,CHALLENGE_EXOLAUNCHER_EMP,CHALLENGE_EXOLAUNCHER_EMP_DESC,,1,exolauncher,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,589,,,,,,,,,,,,,,,ch_exolauncher_mastery,
ch_exolauncher_explosive_drone,CHALLENGE_EXOLAUNCHER_EXPLOSIVE_DRONE,CHALLENGE_EXOLAUNCHER_EXPLOSIVE_DRONE_DESC,,1,exolauncher,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,590,,,,,,,,,,,,,,,ch_exolauncher_mastery,
ch_exolauncher_tracking,WEAPON_TRACKING_DRONE,CHALLENGE_EXOLAUNCHER_TRACKINGDRONE_DESC,,1,exolauncher,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,591,,,,,,,,,,,,,,,ch_exolauncher_mastery,
ch_exolauncher_mastery,CHALLENGE_EXOLAUNCHER_MASTERY,CHALLENGE_EXOLAUNCHER_MASTERY_DESC,,1,exolauncher,0,,,9,5000,,,,,,,,,,,,,,,,,592,0x6904003,,,,,,,,,,,,,,,
ch_killer_blood,CHALLENGE_KILLER_BLOODTHIRSTY,CHALLENGE_KILLER_BLOODTHIRSTY_DESC,,1,killer,0,,,5,1000,15,2500,30,5000,,,,,,,,,,,,,593,0x6704004,0x6604002,,,,,,,,,,,,,ch_killer_mastery,
ch_killer_merciless,CHALLENGE_KILLER_MERCILESS,CHALLENGE_KILLER_MERCILESS_DESC,,1,killer,0,,,5,1000,10,2500,20,5000,,,,,,,,,,,,,594,0x6B06008,,,,,,,,,,,,,,ch_killer_mastery,
ch_killer_ruthless,CHALLENGE_KILLER_RUTHLESS,CHALLENGE_KILLER_RUTHLESS_DESC,,1,killer,0,,,2,1000,5,2500,10,5000,,,,,,,,,,,,,595,,,,,,,,,,,,,,,ch_killer_mastery,
ch_killer_relentless,CHALLENGE_KILLER_RELENTLESS,CHALLENGE_KILLER_RELENTLESS_DESC,,1,killer,0,,,1,1000,3,2500,5,5000,,,,,,,,,,,,,596,,,,,,,,,,,,,,,ch_killer_mastery,
ch_killer_double,CHALLENGE_KILLER_DOUBLEKILL,CHALLENGE_KILLER_DOUBLEKILL_DESC,,1,killer,0,,,5,1000,10,2500,20,5000,,,,,,,,,,,,,597,0x620400A,0x640A001,0x690A00C,,,,,,,,,,,,ch_killer_mastery,
